id,scenario_id,production_line,plant,customer,order_number,product_id,sku_size_shape,deadline,prod_need
1,200,JAC_L1,Jacarei,,,Budweiser_Lata,12 Oz Standard,2026-12-01 06:00:00.000,"7466,92"
2,200,JAC_L1,Jacarei,,,Itaipava_Lata,12 Oz Standard,2026-12-01 06:00:00.000,"17611,93"
3,200,JAC_L1,Jacarei,,,Sprite_Zero,12 Oz Standard,2026-12-02 06:00:00.000,"13507,53"
4,200,JAC_L1,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-02 06:00:00.000,"7870,38"
5,200,JAC_L1,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-02 06:00:00.000,"3255,81"
6,200,JAC_L1,Jacarei,,,Budweiser_Lata,12 Oz Standard,2026-12-03 06:00:00.000,"9477,76"
7,200,JAC_L1,Jacarei,,,Pepsi,12 Oz Standard,2026-12-03 06:00:00.000,"11006,02"
8,200,JAC_L1,Jacarei,,,Sprite_Zero,12 Oz Standard,2026-12-03 06:00:00.000,"4386,56"
9,200,JAC_L1,Jacarei,,,Kuat,12 Oz Standard,2026-12-04 06:00:00.000,"24230,91"
10,200,JAC_L1,Jacarei,,,Skol_Lata,12 Oz Standard,2026-12-05 06:00:00.000,"23966,1"
11,200,JAC_L1,Jacarei,,,H2OH_Limao,12 Oz Standard,2026-12-06 06:00:00.000,"15948,53"
12,200,JAC_L1,Jacarei,,,Brahma_Lata,12 Oz Standard,2026-12-06 06:00:00.000,"6176,58"
13,200,JAC_L1,Jacarei,,,Del_Valle_Pessego,12 Oz Standard,2026-12-07 06:00:00.000,"12414,78"
14,200,JAC_L1,Jacarei,,,Kuat,16 Oz Tall,2026-12-07 06:00:00.000,"12788,15"
15,200,JAC_L1,Jacarei,,,Brahma_Lata,12 Oz Standard,2026-12-07 06:00:00.000,"839,93"
16,200,JAC_L1,Jacarei,,,Spaten_Lata,12 Oz Standard,2026-12-08 06:00:00.000,"24644,88"
17,200,JAC_L1,Jacarei,,,Pepsi,12 Oz Standard,2026-12-09 06:00:00.000,"8810,87"
18,200,JAC_L1,Jacarei,,,Fanta_Uva,12 Oz Standard,2026-12-09 06:00:00.000,"3217,88"
19,200,JAC_L1,Jacarei,,,Skol_Lata,12 Oz Standard,2026-12-09 06:00:00.000,"9907,94"
20,200,JAC_L1,Jacarei,,,Coca_Cola_Zero,12 Oz Standard,2026-12-10 06:00:00.000,"2327,84"
21,200,JAC_L1,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-10 06:00:00.000,"11144,42"
22,200,JAC_L1,Jacarei,,,Stella_Artois_Pure_Gold,12 Oz Standard,2026-12-10 06:00:00.000,"12392,59"
23,200,JAC_L1,Jacarei,,,Skol_Lata,12 Oz Standard,2026-12-11 06:00:00.000,"8100,5"
24,200,JAC_L1,Jacarei,,,Maguary_Maracuja,12 Oz Standard,2026-12-11 06:00:00.000,"14311,2"
25,200,JAC_L1,Jacarei,,,Sprite_Zero,12 Oz Standard,2026-12-11 06:00:00.000,"2247,95"
26,200,JAC_L1,Jacarei,,,Schweppes_Citrus,12 Oz Standard,2026-12-12 06:00:00.000,"18064,63"
27,200,JAC_L1,Jacarei,,,Pepsi,12 Oz Standard,2026-12-12 06:00:00.000,"5390,56"
28,200,JAC_L1,Jacarei,,,Skol_Lata,12 Oz Standard,2026-12-12 06:00:00.000,"2375,38"
29,200,JAC_L1,Jacarei,,,Itubaina,12 Oz Standard,2026-12-13 06:00:00.000,"6758,35"
30,200,JAC_L1,Jacarei,,,Del_Valle_Uva,12 Oz Standard,2026-12-13 06:00:00.000,"8856,72"
31,200,JAC_L1,Jacarei,,,Fanta_Uva,12 Oz Standard,2026-12-13 06:00:00.000,"8580,34"
32,200,JAC_L1,Jacarei,,,Pepsi_Black,12 Oz Standard,2026-12-14 06:00:00.000,"4480,71"
33,200,JAC_L1,Jacarei,,,Pepsi,12 Oz Standard,2026-12-14 06:00:00.000,"3316,41"
34,200,JAC_L1,Jacarei,,,Fanta_Laranja,12 Oz Standard,2026-12-14 06:00:00.000,"17283,58"
35,200,JAC_L1,Jacarei,,,Pepsi_Black,12 Oz Standard,2026-12-15 06:00:00.000,"21435,43"
36,200,JAC_L2,Jacarei,,,Pepsi_Black,12 Oz Standard,2026-12-01 06:00:00.000,"1564,11"
37,200,JAC_L2,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-01 06:00:00.000,"19039,02"
38,200,JAC_L2,Jacarei,,,Antarctica_Lata,12 Oz Standard,2026-12-01 06:00:00.000,"2597,37"
39,200,JAC_L2,Jacarei,,,Eisenbahn_Pilsen,16 Oz Tall,2026-12-02 06:00:00.000,"22578,02"
40,200,JAC_L2,Jacarei,,,Guarana_Antarctica_Zero,12 Oz Standard,2026-12-03 06:00:00.000,"23532,94"
41,200,JAC_L2,Jacarei,,,Guarana_Antarctica_Zero,12 Oz Standard,2026-12-04 06:00:00.000,"2280,37"
42,200,JAC_L2,Jacarei,,,Spaten_Lata,12 Oz Standard,2026-12-04 06:00:00.000,"25818,81"
43,200,JAC_L2,Jacarei,,,Fanta_Laranja,12 Oz Standard,2026-12-05 06:00:00.000,"7967,9"
44,200,JAC_L2,Jacarei,,,Guarana_Antarctica_Zero,12 Oz Standard,2026-12-05 06:00:00.000,"5324,85"
45,200,JAC_L2,Jacarei,,,Del_Valle_Uva,12 Oz Standard,2026-12-05 06:00:00.000,"10511,21"
46,200,JAC_L2,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-06 06:00:00.000,"15890,41"
