cenario,plant,linha,periodo,mu_hora_maquina,gamma_armazenagem,unidade
85,Jacarei,JAC_L1,1,-1398.4492274999975,0.0,lata
85,Jacarei,JAC_L1,2,-1909.3502760499978,0.0,lata
85,Jacarei,JAC_L1,3,-1546.7971687000027,0.0,lata
85,Jacarei,JAC_L1,4,-2192.496965750006,0.0,lata
85,Jacarei,JAC_L1,5,-2021.160152800001,0.0,lata
85,Jacarei,JAC_L1,6,-545.2536511499984,0.0,lata
85,Jacarei,JAC_L1,7,-1095.0399999999972,0.0,lata
85,Jacarei,JAC_L1,8,-1205.9330217999996,0.0,lata
85,Jacarei,JAC_L1,9,-1779.779365100003,0.0,lata
85,Jacarei,JAC_L1,10,-1257.7259854500044,0.0,lata
85,Jacarei,JAC_L1,11,-1719.3495321000046,0.0,lata
85,Jacarei,JAC_L1,12,-1184.0856795000054,0.0,lata
85,Jacarei,JAC_L1,13,-1695.6378242000083,0.0,lata
85,Jacarei,JAC_L1,14,-1840.3315422999895,0.0,lata
85,Jacarei,JAC_L1,15,-1825.576049999996,0.0,lata
85,Jacarei,JAC_L2,1,-1519.8180689999954,0.0,lata
85,Jacarei,JAC_L2,2,-981.8583911500009,0.0,lata
85,Jacarei,JAC_L2,3,-1371.3191496,0.0,lata
85,Jacarei,JAC_L2,4,-2037.7787612499997,0.0,lata
85,Jacarei,JAC_L2,5,-1304.1887755000025,0.0,lata
85,Jacarei,JAC_L2,6,0.0,0.0,lata
85,Jacarei,JAC_L2,7,0.0,0.0,lata
85,Jacarei,JAC_L2,8,-197.0314481000023,0.0,lata
85,Jacarei,JAC_L2,9,0.0,0.0,lata
85,Jacarei,JAC_L2,10,-272.60615525000503,0.0,lata
85,Jacarei,JAC_L2,11,-750.9959340000078,0.0,lata
85,Jacarei,JAC_L2,12,-149.62753150000754,0.0,lata
85,Jacarei,JAC_L2,13,-599.2799868000093,0.0,lata
85,Jacarei,JAC_L2,14,-807.5106051999901,0.0,lata
85,Jacarei,JAC_L2,15,-929.3028479999975,0.0,lata
85,Jacarei,JAC_L3,1,-507.7177378000015,0.0,lata
85,Jacarei,JAC_L3,2,-346.79886819999956,0.0,lata
85,Jacarei,JAC_L3,3,-821.6946337999998,0.0,lata
85,Jacarei,JAC_L3,4,0.0,0.0,lata
85,Jacarei,JAC_L3,5,-378.20358450000094,0.0,lata
85,Jacarei,JAC_L3,6,-329.57640360000187,0.0,lata
85,Jacarei,JAC_L3,7,-814.3653695999983,0.0,lata
85,Jacarei,JAC_L3,8,-906.7433608000065,0.0,lata
85,Jacarei,JAC_L3,9,-385.15808624999227,0.0,lata
85,Jacarei,JAC_L3,10,-787.567159799999,0.0,lata
85,Jacarei,JAC_L3,11,0.0,0.0,lata
85,Jacarei,JAC_L3,12,-332.52778650000255,0.0,lata
85,Jacarei,JAC_L3,13,-487.67912655000146,0.0,lata
85,Jacarei,JAC_L3,14,-951.2235216000026,0.0,lata
85,Jacarei,JAC_L3,15,-1557.9254694999981,0.0,lata
85,Extrema,EXT_L1,1,-2413.831681200001,0.0,lata
85,Extrema,EXT_L1,2,-2310.7421361999986,0.0,lata
85,Extrema,EXT_L1,3,-2169.130153850001,0.0,lata
85,Extrema,EXT_L1,4,-2729.677489050002,0.0,lata
85,Extrema,EXT_L1,5,-1985.5699710000044,0.0,lata
85,Extrema,EXT_L1,6,-1682.3575584000046,0.0,lata
85,Extrema,EXT_L1,7,-2142.0399145000065,0.0,lata
85,Extrema,EXT_L1,8,-2269.9216827000037,0.0,lata
85,Extrema,EXT_L1,9,-1317.0533029000035,0.0,lata
85,Extrema,EXT_L1,10,-1846.1462724000048,0.0,lata
85,Extrema,EXT_L1,11,-2098.9894485000077,0.0,lata
85,Extrema,EXT_L1,12,-1880.684944200002,0.0,lata
85,Extrema,EXT_L1,13,-2078.1587750000035,0.0,lata
85,Extrema,EXT_L1,14,-332.43502599999374,0.0,lata
85,Extrema,EXT_L1,15,0.0,0.0,lata
85,Extrema,EXT_L2,1,-164.62509525000132,0.0,lata
85,Extrema,EXT_L2,2,-652.0043609999993,0.0,lata
85,Extrema,EXT_L2,3,-821.0288610000007,0.0,lata
85,Extrema,EXT_L2,4,-779.7037157999966,0.0,lata
85,Extrema,EXT_L2,5,0.0,0.0,lata
85,Extrema,EXT_L2,6,-441.8098228000017,0.0,lata
85,Extrema,EXT_L2,7,-241.67363220000152,0.0,lata
85,Extrema,EXT_L2,8,-751.7490015000003,0.0,lata
85,Extrema,EXT_L2,9,-504.571343900001,0.0,lata
85,Extrema,EXT_L2,10,-756.815387450004,0.0,lata
85,Extrema,EXT_L2,11,-501.0776760000008,0.0,lata
85,Extrema,EXT_L2,12,-810.2953003500006,0.0,lata
85,Extrema,EXT_L2,13,-697.9523148000026,0.0,lata
85,Extrema,EXT_L2,14,0.0,0.0,lata
85,Extrema,EXT_L2,15,-30.16472774999238,0.0,lata
85,Extrema,EXT_L3,1,-851.3226341999962,0.0,lata
85,Extrema,EXT_L3,2,-922.0218084000007,0.0,lata
85,Extrema,EXT_L3,3,-1282.7185513500008,0.0,lata
85,Extrema,EXT_L3,4,-1061.5851487000036,0.0,lata
