cenario,produto,plant,linha,periodo,pi_demanda,saturado,unidade
105,Sprite,Jacarei,JAC_L1,1,-999999.5954850506,false,lata
105,Sprite,Jacarei,JAC_L1,2,-0.0,false,lata
105,Sprite,Jacarei,JAC_L1,3,-0.0,false,lata
105,Sprite,Jacarei,JAC_L1,4,-0.0,false,lata
105,Sprite,Jacarei,JAC_L1,5,-0.0,false,lata
105,Sprite,Jacarei,JAC_L1,6,-0.0,false,lata
105,Sprite,Jacarei,JAC_L1,7,-0.0,false,lata
105,Sprite,Jacarei,JAC_L1,8,-0.0,false,lata
105,Sprite,Jacarei,JAC_L1,9,-999999.9761193001,false,lata
105,Sprite,Jacarei,JAC_L1,10,-0.0,false,lata
105,Sprite,Jacarei,JAC_L1,11,-0.0,false,lata
105,Sprite,Jacarei,JAC_L1,12,-999999.55808695,false,lata
105,Sprite,Jacarei,JAC_L1,13,-0.0,false,lata
105,Sprite,Jacarei,JAC_L1,14,-0.0,false,lata
105,Sprite,Jacarei,JAC_L1,15,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,1,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,2,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,3,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,4,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,5,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,6,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,7,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,8,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,9,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,10,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,11,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,12,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,13,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,14,-0.0,false,lata
105,Sprite,Jacarei,JAC_L2,15,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,1,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,2,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,3,-1.0e6,true,lata
105,Sprite,Jacarei,JAC_L3,4,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,5,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,6,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,7,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,8,-999999.9180154501,false,lata
105,Sprite,Jacarei,JAC_L3,9,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,10,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,11,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,12,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,13,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,14,-0.0,false,lata
105,Sprite,Jacarei,JAC_L3,15,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,1,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,2,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,3,-999999.9996758,false,lata
105,Sprite,Extrema,EXT_L1,4,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,5,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,6,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,7,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,8,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,9,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,10,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,11,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,12,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,13,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,14,-0.0,false,lata
105,Sprite,Extrema,EXT_L1,15,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,1,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,2,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,3,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,4,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,5,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,6,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,7,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,8,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,9,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,10,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,11,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,12,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,13,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,14,-0.0,false,lata
105,Sprite,Extrema,EXT_L2,15,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,1,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,2,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,3,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,4,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,5,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,6,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,7,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,8,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,9,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,10,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,11,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,12,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,13,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,14,-0.0,false,lata
105,Sprite,Extrema,EXT_L3,15,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L1,1,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L1,2,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L1,3,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L1,4,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L1,5,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L1,6,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L1,7,-999999.6309674501,false,lata
105,Sprite,Tres Rios,TRE_L1,8,-999999.9295674501,false,lata
105,Sprite,Tres Rios,TRE_L1,9,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L1,10,-999999.9746734999,false,lata
105,Sprite,Tres Rios,TRE_L1,11,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L1,12,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L1,13,-999999.1820546002,false,lata
105,Sprite,Tres Rios,TRE_L1,14,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L1,15,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,1,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,2,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,3,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,4,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,5,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,6,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,7,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,8,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,9,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,10,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,11,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,12,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,13,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,14,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L2,15,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,1,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,2,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,3,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,4,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,5,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,6,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,7,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,8,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,9,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,10,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,11,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,12,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,13,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,14,-0.0,false,lata
105,Sprite,Tres Rios,TRE_L3,15,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,1,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,2,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,3,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,4,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,5,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,6,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,7,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,8,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,9,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,10,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,11,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,12,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,13,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,14,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L1,15,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L2,1,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L2,2,-0.0,false,lata
105,Sprite,Alagoinhas,ALA_L2,3,-0.0,false,lata
