cenario,produto,plant,linha,periodo,pi_demanda,saturado,unidade
80,Itaipava_Lata,Jacarei,JAC_L1,1,-9.301453749999999,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,2,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,3,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,4,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,5,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,6,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,7,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,8,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,9,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,10,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,11,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,12,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,13,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,14,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L1,15,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,1,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,2,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,3,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,4,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,5,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,6,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,7,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,8,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,9,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,10,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,11,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,12,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,13,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,14,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L2,15,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,1,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,2,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,3,-9.096238399999999,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,4,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,5,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,6,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,7,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,8,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,9,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,10,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,11,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,12,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,13,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,14,-0.0,false,lata
80,Itaipava_Lata,Jacarei,JAC_L3,15,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,1,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,2,-9.19900825,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,3,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,4,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,5,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,6,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,7,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,8,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,9,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,10,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,11,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,12,-9.314909300000007,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,13,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,14,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L1,15,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,1,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,2,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,3,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,4,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,5,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,6,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,7,-9.09494845,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,8,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,9,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,10,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,11,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,12,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,13,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,14,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L2,15,-8.97988595,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,1,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,2,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,3,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,4,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,5,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,6,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,7,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,8,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,9,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,10,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,11,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,12,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,13,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,14,-0.0,false,lata
80,Itaipava_Lata,Extrema,EXT_L3,15,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,1,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,2,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,3,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,4,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,5,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,6,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,7,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,8,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,9,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,10,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,11,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,12,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,13,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,14,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L1,15,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,1,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,2,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,3,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,4,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,5,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,6,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,7,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,8,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,9,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,10,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,11,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,12,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,13,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,14,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L2,15,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,1,-9.312646899999997,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,2,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,3,-9.08488555,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,4,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,5,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,6,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,7,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,8,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,9,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,10,-9.196905450000001,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,11,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,12,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,13,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,14,-0.0,false,lata
80,Itaipava_Lata,Tres Rios,TRE_L3,15,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,1,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,2,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,3,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,4,-9.02438745,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,5,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,6,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,7,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,8,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,9,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,10,-9.244532350000002,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,11,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,12,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,13,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,14,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L1,15,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,1,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,2,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,3,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,4,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,5,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,6,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,7,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,8,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,9,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,10,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,11,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,12,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,13,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,14,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L2,15,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,1,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,2,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,3,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,4,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,5,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,6,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,7,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,8,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,9,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,10,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,11,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,12,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,13,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,14,-0.0,false,lata
80,Itaipava_Lata,Alagoinhas,ALA_L3,15,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,1,-9.316268749999997,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,2,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,3,-9.0941217,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,4,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,5,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,6,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,7,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,8,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,9,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,10,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,11,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,12,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,13,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,14,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L1,15,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L2,1,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L2,2,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L2,3,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L2,4,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L2,5,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L2,6,-0.0,false,lata
80,Itaipava_Lata,Frutal,FRU_L2,7,-0.0,false,lata
