cenario,plant,linha,produto,periodo,producao,estoque,atendido,nao_atend,enviado,recebido
125,Jacarei,JAC_L1,Maguary_Maracuja,1,0.0,0.0,42478.34,0.0,14384.639999999989,42478.34
125,Jacarei,JAC_L1,Maguary_Maracuja,2,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Maguary_Maracuja,3,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Maguary_Maracuja,4,0.0,0.0,0.0,0.0,14263.39,0.0
125,Jacarei,JAC_L1,Maguary_Maracuja,5,0.0,0.0,0.0,0.0,40656.0,0.0
125,Jacarei,JAC_L1,Maguary_Maracuja,6,0.0,0.0,0.0,0.0,25207.17000000001,0.0
125,Jacarei,JAC_L1,Maguary_Maracuja,7,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Maguary_Maracuja,8,0.0,0.0,0.0,0.0,39024.0,0.0
125,Jacarei,JAC_L1,Maguary_Maracuja,9,0.0,0.0,0.0,0.0,12162.769999999993,0.0
125,Jacarei,JAC_L1,Maguary_Maracuja,10,0.0,0.0,0.0,0.0,38328.0,0.0
125,Jacarei,JAC_L1,Maguary_Maracuja,11,0.0,0.0,20540.29,0.0,0.0,37943.41
125,Jacarei,JAC_L1,Maguary_Maracuja,12,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Maguary_Maracuja,13,0.0,0.0,0.0,0.0,0.0,46608.25
125,Jacarei,JAC_L1,Maguary_Maracuja,14,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Maguary_Maracuja,15,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,1,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,2,0.0,0.0,17038.38,0.0,0.0,17038.38
125,Jacarei,JAC_L1,Fanta_Laranja,3,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,4,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,5,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,6,0.0,0.0,41704.95,0.0,0.0,41704.95
125,Jacarei,JAC_L1,Fanta_Laranja,7,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,8,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,9,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,10,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,11,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,12,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,13,0.0,0.0,3130.39,0.0,0.0,3130.39
125,Jacarei,JAC_L1,Fanta_Laranja,14,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Fanta_Laranja,15,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Schweppes_Citrus,1,0.0,0.0,0.0,0.0,0.0,0.0
125,Jacarei,JAC_L1,Schweppes_Citrus,2,0.0,0.0,12747.23,0.0,0.0,12747.23
