cenario,plant,linha,produto,periodo,producao,estoque,atendido,nao_atend,enviado,recebido
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,1,0.0,0.0,15335.69,0.0,0.0,15335.69
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,2,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,3,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,4,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,5,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,6,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,7,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,8,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,9,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,10,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,11,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,12,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,13,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,14,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Guarana_Antarctica_Zero,15,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Fanta_Uva,1,0.0,0.0,7095.03,0.0,38400.0,7095.03
110,Jacarei,JAC_L1,Fanta_Uva,2,0.0,0.0,0.0,0.0,0.0,0.0
110,Jacarei,JAC_L1,Fanta_Uva,3,0.0,0.0,0.0,0.0,12715.87000000001,12715.87000000001
110,Jacarei,JAC_L1,Fanta_Uva,4,0.0,0.0,0.0,0.0,22529.140000000018,0.0
110,Jacarei,JAC_L1,Fanta_Uva,5,0.0,0.0,0.0,0.0,6036.9000000000015,0.0
110,Jacarei,JAC_L1,Fanta_Uva,6,0.0,0.0,0.0,0.0,84.31999999999971,0.0
110,Jacarei,JAC_L1,Fanta_Uva,7,0.0,0.0,0.0,0.0,0.0,0.0
