cenario,produto,plant,linha,periodo,pi_demanda,saturado,unidade
145,Guarana_Antarctica,Jacarei,JAC_L1,1,-999999.6946402001,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,2,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,3,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,4,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,5,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,6,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,7,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,8,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,9,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,10,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,11,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,12,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,13,-999999.31391475,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,14,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L1,15,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,1,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,2,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,3,-999999.3557455497,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,4,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,5,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,6,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,7,-999999.4024725998,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,8,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,9,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,10,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,11,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,12,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,13,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,14,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L2,15,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,1,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,2,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,3,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,4,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,5,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,6,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,7,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,8,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,9,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,10,-999999.6630038,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,11,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,12,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,13,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,14,-0.0,false,lata
145,Guarana_Antarctica,Jacarei,JAC_L3,15,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,1,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,2,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,3,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,4,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,5,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,6,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,7,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,8,-999999.6875554499,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,9,-999999.4496613,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,10,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,11,-999999.9396613,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,12,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,13,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,14,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L1,15,-999999.7219704001,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,1,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,2,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,3,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,4,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,5,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,6,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,7,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,8,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,9,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,10,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,11,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,12,-999999.2343981998,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,13,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,14,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L2,15,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,1,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,2,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,3,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,4,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,5,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,6,-999999.2548134,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,7,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,8,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,9,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,10,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,11,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,12,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,13,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,14,-0.0,false,lata
145,Guarana_Antarctica,Extrema,EXT_L3,15,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,1,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,2,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,3,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,4,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,5,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,6,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,7,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,8,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,9,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,10,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,11,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,12,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,13,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,14,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L1,15,-999999.731935,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,1,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,2,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,3,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,4,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,5,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,6,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,7,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,8,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,9,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,10,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,11,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,12,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,13,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,14,-999999.4552458501,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L2,15,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,1,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,2,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,3,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,4,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,5,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,6,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,7,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,8,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,9,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,10,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,11,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,12,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,13,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,14,-0.0,false,lata
145,Guarana_Antarctica,Tres Rios,TRE_L3,15,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,1,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,2,-999999.91730325,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,3,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,4,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,5,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,6,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,7,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,8,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,9,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,10,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,11,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,12,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,13,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,14,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L1,15,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,1,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,2,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,3,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,4,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,5,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,6,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,7,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,8,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,9,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,10,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,11,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,12,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,13,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,14,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L2,15,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,1,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,2,-999999.91730325,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,3,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,4,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,5,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,6,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,7,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,8,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,9,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,10,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,11,-999999.97753525,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,12,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,13,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,14,-0.0,false,lata
145,Guarana_Antarctica,Alagoinhas,ALA_L3,15,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,1,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,2,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,3,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,4,-999999.6548751998,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,5,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,6,-999999.26801445,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,7,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,8,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,9,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,10,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,11,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,12,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,13,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,14,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L1,15,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,1,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,2,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,3,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,4,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,5,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,6,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,7,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,8,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,9,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,10,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,11,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,12,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,13,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,14,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L2,15,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,1,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,2,-999999.88899665,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,3,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,4,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,5,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,6,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,7,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,8,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,9,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,10,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,11,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,12,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,13,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,14,-0.0,false,lata
145,Guarana_Antarctica,Frutal,FRU_L3,15,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,1,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,2,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,3,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,4,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,5,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,6,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,7,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,8,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,9,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,10,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,11,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,12,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,13,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,14,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L1,15,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L2,1,-0.0,false,lata
145,Guarana_Antarctica,Pouso Alegre,POU_L2,2,-0.0,false,lata
