cenario,plant,linha,periodo,mu_hora_maquina,gamma_armazenagem,unidade
145,Jacarei,JAC_L1,1,-1.579985707758845e9,0.0,lata
145,Jacarei,JAC_L1,2,-1.69898482793e9,0.0,lata
145,Jacarei,JAC_L1,3,-1.7439842907772536e9,0.0,lata
145,Jacarei,JAC_L1,4,-1.6109852535959914e9,0.0,lata
145,Jacarei,JAC_L1,5,-1.519986524635016e9,0.0,lata
145,Jacarei,JAC_L1,6,-1.6299848874452198e9,0.0,lata
145,Jacarei,JAC_L1,7,-1.6369853183919778e9,0.0,lata
145,Jacarei,JAC_L1,8,-1.499986597808025e9,0.0,lata
145,Jacarei,JAC_L1,9,-1.6619851333492541e9,0.0,lata
145,Jacarei,JAC_L1,10,-1.6349850364359367e9,0.0,lata
145,Jacarei,JAC_L1,11,-1.6219847136846735e9,0.0,lata
145,Jacarei,JAC_L1,12,-1.6049853330483215e9,0.0,lata
145,Jacarei,JAC_L1,13,-1.5999857961782398e9,0.0,lata
145,Jacarei,JAC_L1,14,-1.5539855337744503e9,0.0,lata
145,Jacarei,JAC_L1,15,-1.6299852876807177e9,0.0,lata
145,Jacarei,JAC_L2,1,-1.5749870765395725e9,0.0,lata
145,Jacarei,JAC_L2,2,-1.7409851975313907e9,0.0,lata
145,Jacarei,JAC_L2,3,-1.588986954308888e9,0.0,lata
145,Jacarei,JAC_L2,4,-1.6289859845990088e9,0.0,lata
145,Jacarei,JAC_L2,5,-1.6169862304267976e9,0.0,lata
145,Jacarei,JAC_L2,6,-1.5759870159569442e9,0.0,lata
145,Jacarei,JAC_L2,7,-1.7169848650924494e9,0.0,lata
145,Jacarei,JAC_L2,8,-1.7159848478456972e9,0.0,lata
145,Jacarei,JAC_L2,9,-1.6059857953730147e9,0.0,lata
145,Jacarei,JAC_L2,10,-1.646985551386405e9,0.0,lata
145,Jacarei,JAC_L2,11,-1.6709851773303332e9,0.0,lata
145,Jacarei,JAC_L2,12,-1.7659848236345851e9,0.0,lata
145,Jacarei,JAC_L2,13,-1.6299855257081501e9,0.0,lata
145,Jacarei,JAC_L2,14,-1.3649882768036284e9,0.0,lata
145,Jacarei,JAC_L2,15,-1.7399843878134599e9,0.0,lata
145,Jacarei,JAC_L3,1,-1.6959857661982272e9,0.0,lata
145,Jacarei,JAC_L3,2,-1.7029851793259976e9,0.0,lata
145,Jacarei,JAC_L3,3,-1.6589856253755946e9,0.0,lata
145,Jacarei,JAC_L3,4,-1.6419862593390827e9,0.0,lata
145,Jacarei,JAC_L3,5,-1.632985380264007e9,0.0,lata
145,Jacarei,JAC_L3,6,-1.505986839659364e9,0.0,lata
145,Jacarei,JAC_L3,7,-1.6479858147639444e9,0.0,lata
145,Jacarei,JAC_L3,8,-1.66098616387e9,0.0,lata
145,Jacarei,JAC_L3,9,-1.572986522312477e9,0.0,lata
145,Jacarei,JAC_L3,10,-1.4659876617945056e9,0.0,lata
145,Jacarei,JAC_L3,11,-1.6979851931894603e9,0.0,lata
145,Jacarei,JAC_L3,12,-1.4039873702233703e9,0.0,lata
145,Jacarei,JAC_L3,13,-1.6239858673738558e9,0.0,lata
145,Jacarei,JAC_L3,14,-1.6089860221475742e9,0.0,lata
145,Jacarei,JAC_L3,15,-1.5969865970628355e9,0.0,lata
145,Extrema,EXT_L1,1,-1.535986526523725e9,0.0,lata
145,Extrema,EXT_L1,2,-1.6089863566617312e9,0.0,lata
145,Extrema,EXT_L1,3,-1.7009860936475768e9,0.0,lata
145,Extrema,EXT_L1,4,-1.6279858482216406e9,0.0,lata
145,Extrema,EXT_L1,5,-1.6439861928607392e9,0.0,lata
145,Extrema,EXT_L1,6,-1.5699872982825367e9,0.0,lata
145,Extrema,EXT_L1,7,-1.50298530066e9,0.0,lata
145,Extrema,EXT_L1,8,-1.6369840395793643e9,0.0,lata
145,Extrema,EXT_L1,9,-1.6909840356970763e9,0.0,lata
145,Extrema,EXT_L1,10,-1.5749855833909047e9,0.0,lata
145,Extrema,EXT_L1,11,-1.6029847643987901e9,0.0,lata
145,Extrema,EXT_L1,12,-1.5899853523844085e9,0.0,lata
145,Extrema,EXT_L1,13,-1.754983870342209e9,0.0,lata
145,Extrema,EXT_L1,14,-1.6949834013974843e9,0.0,lata
145,Extrema,EXT_L1,15,-1.6029842946061375e9,0.0,lata
145,Extrema,EXT_L2,1,-1.593985934736874e9,0.0,lata
145,Extrema,EXT_L2,2,-1.678985177033625e9,0.0,lata
145,Extrema,EXT_L2,3,-1.558986243572639e9,0.0,lata
145,Extrema,EXT_L2,4,-1.5709858391960912e9,0.0,lata
145,Extrema,EXT_L2,5,-1.5749858156980498e9,0.0,lata
145,Extrema,EXT_L2,6,-1.5519860278315609e9,0.0,lata
145,Extrema,EXT_L2,7,-1.6139857063836386e9,0.0,lata
145,Extrema,EXT_L2,8,-1.533986395133555e9,0.0,lata
145,Extrema,EXT_L2,9,-1.658985064544175e9,0.0,lata
145,Extrema,EXT_L2,10,-1.6309856221287572e9,0.0,lata
145,Extrema,EXT_L2,11,-1.725984615774944e9,0.0,lata
145,Extrema,EXT_L2,12,-1.6519852898511605e9,0.0,lata
145,Extrema,EXT_L2,13,-1.5389861407329535e9,0.0,lata
145,Extrema,EXT_L2,14,-1.5959858755809066e9,0.0,lata
145,Extrema,EXT_L2,15,-1.4959865303887284e9,0.0,lata
145,Extrema,EXT_L3,1,-1.476986999377024e9,0.0,lata
145,Extrema,EXT_L3,2,-1.5559867188201165e9,0.0,lata
145,Extrema,EXT_L3,3,-1.6079867504397097e9,0.0,lata
145,Extrema,EXT_L3,4,-1.664986772352555e9,0.0,lata
145,Extrema,EXT_L3,5,-1.5539861985451145e9,0.0,lata
145,Extrema,EXT_L3,6,-1.5329867984256315e9,0.0,lata
145,Extrema,EXT_L3,7,-1.6659861427209632e9,0.0,lata
145,Extrema,EXT_L3,8,-1.6149870428722804e9,0.0,lata
145,Extrema,EXT_L3,9,-1.5819875492490754e9,0.0,lata
145,Extrema,EXT_L3,10,-1.682986950572296e9,0.0,lata
145,Extrema,EXT_L3,11,-1.7329863685146174e9,0.0,lata
145,Extrema,EXT_L3,12,-1.5869879867131965e9,0.0,lata
