cenario,plant,linha,periodo,mu_hora_maquina,gamma_armazenagem,unidade
80,Jacarei,JAC_L1,1,-1151.459936399995,0.0,lata
80,Jacarei,JAC_L1,2,-1464.7463237499978,0.0,lata
80,Jacarei,JAC_L1,3,-1552.6237435999992,0.0,lata
80,Jacarei,JAC_L1,4,-2210.6012536000017,0.0,lata
80,Jacarei,JAC_L1,5,-2230.8591582499994,0.0,lata
80,Jacarei,JAC_L1,6,0.0,0.0,lata
80,Jacarei,JAC_L1,7,-458.42027400000006,0.0,lata
80,Jacarei,JAC_L1,8,-587.8915350000025,0.0,lata
80,Jacarei,JAC_L1,9,-596.3544647999988,0.0,lata
80,Jacarei,JAC_L1,10,-1162.5998720000007,0.0,lata
80,Jacarei,JAC_L1,11,-1473.990805000003,0.0,lata
80,Jacarei,JAC_L1,12,-2000.1060787500046,0.0,lata
80,Jacarei,JAC_L1,13,-603.8765700000004,0.0,lata
80,Jacarei,JAC_L1,14,0.0,0.0,lata
80,Jacarei,JAC_L1,15,0.0,0.0,lata
80,Jacarei,JAC_L2,1,0.0,0.0,lata
80,Jacarei,JAC_L2,2,0.0,0.0,lata
80,Jacarei,JAC_L2,3,0.0,0.0,lata
80,Jacarei,JAC_L2,4,0.0,0.0,lata
80,Jacarei,JAC_L2,5,0.0,0.0,lata
80,Jacarei,JAC_L2,6,0.0,0.0,lata
80,Jacarei,JAC_L2,7,0.0,0.0,lata
80,Jacarei,JAC_L2,8,0.0,0.0,lata
80,Jacarei,JAC_L2,9,0.0,0.0,lata
80,Jacarei,JAC_L2,10,0.0,0.0,lata
80,Jacarei,JAC_L2,11,0.0,0.0,lata
80,Jacarei,JAC_L2,12,0.0,0.0,lata
80,Jacarei,JAC_L2,13,0.0,0.0,lata
80,Jacarei,JAC_L2,14,0.0,0.0,lata
80,Jacarei,JAC_L2,15,0.0,0.0,lata
80,Jacarei,JAC_L3,1,-250.2068179999951,0.0,lata
80,Jacarei,JAC_L3,2,-90.39745199999925,0.0,lata
80,Jacarei,JAC_L3,3,-264.5754403499959,0.0,lata
80,Jacarei,JAC_L3,4,0.0,0.0,lata
80,Jacarei,JAC_L3,5,-171.10565369999858,0.0,lata
80,Jacarei,JAC_L3,6,-274.999022400003,0.0,lata
80,Jacarei,JAC_L3,7,-716.8801986500039,0.0,lata
80,Jacarei,JAC_L3,8,-231.81627600000138,0.0,lata
80,Jacarei,JAC_L3,9,-637.7521227000016,0.0,lata
80,Jacarei,JAC_L3,10,-625.2461194999978,0.0,lata
80,Jacarei,JAC_L3,11,-327.8165747500043,0.0,lata
80,Jacarei,JAC_L3,12,-777.1606920000013,0.0,lata
80,Jacarei,JAC_L3,13,-652.1835618500045,0.0,lata
80,Jacarei,JAC_L3,14,-537.8718188500043,0.0,lata
