cenario,plant,linha,produto,periodo,producao,estoque,atendido,nao_atend,enviado,recebido
135,Jacarei,JAC_L1,Coca_Cola,1,0.0,0.0,23803.64,0.0,0.0,23803.64
135,Jacarei,JAC_L1,Coca_Cola,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola,5,0.0,0.0,0.0,0.0,0.0,19563.23
135,Jacarei,JAC_L1,Coca_Cola,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola,9,0.0,0.0,0.0,0.0,0.0,11523.93
135,Jacarei,JAC_L1,Coca_Cola,10,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola,11,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola,12,0.0,0.0,15104.01,0.0,0.0,15104.01
135,Jacarei,JAC_L1,Coca_Cola,13,0.0,0.0,0.0,0.0,0.0,47175.98
135,Jacarei,JAC_L1,Coca_Cola,14,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola,15,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,1,0.0,0.0,0.0,6203.95,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,5,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,9,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,10,0.0,0.0,0.0,0.0,0.0,24995.31
135,Jacarei,JAC_L1,Schweppes_Citrus,11,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,12,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,13,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,14,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Schweppes_Citrus,15,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,1,0.0,0.0,25445.26,0.0,39168.0,44835.66
135,Jacarei,JAC_L1,Guarana_Antarctica,2,0.0,0.0,0.0,0.0,38304.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,3,0.0,0.0,0.0,0.0,39888.0,23650.19
135,Jacarei,JAC_L1,Guarana_Antarctica,4,0.0,0.0,0.0,0.0,13911.719999999998,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,5,0.0,0.0,0.0,0.0,28259.02,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,7,0.0,0.0,0.0,0.0,38736.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,8,0.0,0.0,0.0,0.0,39312.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,9,0.0,0.0,0.0,0.0,38568.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,10,0.0,0.0,0.0,0.0,39984.00000000001,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,11,0.0,0.0,0.0,0.0,16456.48,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,12,0.0,0.0,0.0,0.0,37128.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,13,0.0,0.0,0.0,0.0,35874.90999999999,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,14,0.0,0.0,0.0,0.0,37595.34,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica,15,0.0,0.0,0.0,0.0,41316.66,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,2,0.0,0.0,26308.63,0.0,0.0,26308.630000000005
135,Jacarei,JAC_L1,Antarctica_Lata,3,0.0,0.0,8493.080000000002,7840.959999999999,0.0,8493.080000000002
135,Jacarei,JAC_L1,Antarctica_Lata,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,5,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,9,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,10,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,11,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,12,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,13,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Antarctica_Lata,14,0.0,0.0,0.0,0.0,0.0,47520.81
135,Jacarei,JAC_L1,Antarctica_Lata,15,0.0,0.0,0.0,0.0,0.0,12230.66
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,2,0.0,0.0,25154.06,0.0,0.0,25154.06
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,3,0.0,11955.830000000002,0.0,0.0,0.0,11955.830000000002
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,4,0.0,28554.55,0.0,0.0,0.0,16598.719999999998
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,5,0.0,16983.5,0.0,0.0,11571.05,0.0
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,6,0.0,56607.5,0.0,0.0,0.0,39624.0
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,7,0.0,30048.83,0.0,0.0,26558.67,0.0
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,8,0.0,0.0,0.0,0.0,30048.83,0.0
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,9,0.0,0.0,0.0,0.0,0.0,14951.83
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,10,0.0,39696.0,0.0,0.0,0.0,39696.0
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,11,0.0,0.0,0.0,0.0,39696.0,0.0
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,12,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,13,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,14,0.0,22696.35,0.0,0.0,0.0,22696.35
135,Jacarei,JAC_L1,Eisenbahn_Pilsen,15,0.0,0.0,0.0,0.0,22696.35,57607.3
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,3,0.0,0.0,29989.2,0.0,0.0,29989.2
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,5,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,6,0.0,0.0,0.0,0.0,0.0,12525.74
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,7,0.0,0.0,0.0,0.0,0.0,6229.55
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,8,0.0,0.0,0.0,0.0,0.0,61996.880000000005
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,9,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,10,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,11,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,12,0.0,0.0,0.0,0.0,0.0,56923.46
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,13,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,14,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Guarana_Antarctica_Zero,15,0.0,0.0,0.0,0.0,16821.299999999996,16821.299999999996
135,Jacarei,JAC_L1,Coca_Cola_Zero,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola_Zero,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola_Zero,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola_Zero,4,0.0,0.0,18815.76,0.0,0.0,18815.76
135,Jacarei,JAC_L1,Coca_Cola_Zero,5,0.0,0.0,0.0,0.0,0.0,15836.72
135,Jacarei,JAC_L1,Coca_Cola_Zero,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola_Zero,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola_Zero,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola_Zero,9,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola_Zero,10,0.0,0.0,0.0,0.0,4803.63,4803.63
135,Jacarei,JAC_L1,Coca_Cola_Zero,11,0.0,0.0,21923.02,0.0,0.0,21923.02
135,Jacarei,JAC_L1,Coca_Cola_Zero,12,0.0,0.0,0.0,0.0,0.0,4088.59
135,Jacarei,JAC_L1,Coca_Cola_Zero,13,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola_Zero,14,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Coca_Cola_Zero,15,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi_Black,1,0.0,28951.4,0.0,0.0,40080.0,28951.4
135,Jacarei,JAC_L1,Pepsi_Black,2,0.0,0.0,0.0,0.0,65671.4,0.0
135,Jacarei,JAC_L1,Pepsi_Black,3,0.0,26563.060000000012,0.0,0.0,33768.51000000001,26563.060000000012
135,Jacarei,JAC_L1,Pepsi_Black,4,0.0,10472.0,16533.47,0.0,28405.459999999992,442.40999999999053
135,Jacarei,JAC_L1,Pepsi_Black,5,0.0,0.0,0.0,0.0,17643.19,0.0
135,Jacarei,JAC_L1,Pepsi_Black,6,0.0,0.0,21102.86,0.0,39696.0,21102.86
135,Jacarei,JAC_L1,Pepsi_Black,7,0.0,0.0,0.0,0.0,41712.0,0.0
135,Jacarei,JAC_L1,Pepsi_Black,8,0.0,16055.89,0.0,0.0,36696.0,16055.89
135,Jacarei,JAC_L1,Pepsi_Black,9,0.0,29577.46,0.0,0.0,38400.0,13521.57
135,Jacarei,JAC_L1,Pepsi_Black,10,21563.88000000001,0.0,0.0,0.0,89805.34000000001,8270.040000000017
135,Jacarei,JAC_L1,Pepsi_Black,11,0.0,0.0,0.0,0.0,39264.0,0.0
135,Jacarei,JAC_L1,Pepsi_Black,12,0.0,0.0,0.0,0.0,41472.0,0.0
135,Jacarei,JAC_L1,Pepsi_Black,13,0.0,29345.3,0.0,0.0,37249.5,29345.3
135,Jacarei,JAC_L1,Pepsi_Black,14,0.0,0.0,2970.69,0.0,64366.61,0.0
135,Jacarei,JAC_L1,Pepsi_Black,15,0.0,0.0,0.0,0.0,12419.32,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,4,0.0,0.0,17373.23,0.0,0.0,17373.23
135,Jacarei,JAC_L1,Del_Valle_Uva,5,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,9,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,10,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,11,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,12,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,13,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,14,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Uva,15,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Fanta_Uva,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Fanta_Uva,2,0.0,0.0,0.0,0.0,25804.45,25804.45
135,Jacarei,JAC_L1,Fanta_Uva,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Fanta_Uva,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Fanta_Uva,5,0.0,0.0,50487.32,0.0,0.0,50487.32
135,Jacarei,JAC_L1,Fanta_Uva,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Fanta_Uva,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Fanta_Uva,8,0.0,0.0,3870.18,0.0,0.0,3870.18
135,Jacarei,JAC_L1,Fanta_Uva,9,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Fanta_Uva,10,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Fanta_Uva,11,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Fanta_Uva,12,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Fanta_Uva,13,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Fanta_Uva,14,0.0,0.0,0.0,0.0,11186.759999999995,11186.759999999995
135,Jacarei,JAC_L1,Fanta_Uva,15,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Itubaina,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Itubaina,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Itubaina,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Itubaina,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Itubaina,5,0.0,0.0,0.0,0.0,7384.809999999998,7384.809999999998
135,Jacarei,JAC_L1,Itubaina,6,0.0,0.0,18331.12,0.0,17716.88,36048.0
135,Jacarei,JAC_L1,Itubaina,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Itubaina,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Itubaina,9,0.0,0.0,0.0,0.0,14516.039999999995,28877.109999999993
135,Jacarei,JAC_L1,Itubaina,10,0.0,0.0,0.0,0.0,0.0,4652.79
135,Jacarei,JAC_L1,Itubaina,11,0.0,0.0,0.0,0.0,16871.37,16871.37
135,Jacarei,JAC_L1,Itubaina,12,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Itubaina,13,0.0,0.0,0.0,0.0,749.0900000000105,0.0
135,Jacarei,JAC_L1,Itubaina,14,0.0,0.0,0.0,0.0,0.0,9541.17
135,Jacarei,JAC_L1,Itubaina,15,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,5,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,6,0.0,0.0,0.0,10754.41,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,9,0.0,0.0,0.0,52819.31,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,10,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,11,0.0,0.0,0.0,28178.43,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,12,0.0,0.0,0.0,0.0,0.0,2819.890000000003
135,Jacarei,JAC_L1,Del_Valle_Laranja,13,0.0,0.0,0.0,0.0,0.0,17411.570000000003
135,Jacarei,JAC_L1,Del_Valle_Laranja,14,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Del_Valle_Laranja,15,0.0,0.0,0.0,27977.48,4510.930000000004,0.0
135,Jacarei,JAC_L1,Pepsi,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,5,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,7,0.0,0.0,51721.15,0.0,0.0,51721.15
135,Jacarei,JAC_L1,Pepsi,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,9,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,10,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,11,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,12,0.0,0.0,13465.41,0.0,0.0,13465.41
135,Jacarei,JAC_L1,Pepsi,13,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,14,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Pepsi,15,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,5,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,8,0.0,0.0,44123.51,0.0,0.0,55929.67000000001
135,Jacarei,JAC_L1,H2OH_Limao,9,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,10,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,11,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,12,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,13,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,14,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,H2OH_Limao,15,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,5,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,9,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,10,0.0,0.0,0.0,17859.68,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,11,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,12,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,13,0.0,0.0,1198.5000000000002,50163.24,1198.5000000000002,1198.5000000000002
135,Jacarei,JAC_L1,Amstel_Lata,14,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Amstel_Lata,15,19192.220000000005,0.0,0.0,0.0,19192.220000000005,0.0
135,Jacarei,JAC_L1,Sprite,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,5,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,9,0.0,0.0,0.0,0.0,0.0,21971.2
135,Jacarei,JAC_L1,Sprite,10,0.0,0.0,10913.189999999999,6078.240000000002,0.0,10913.189999999999
135,Jacarei,JAC_L1,Sprite,11,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,12,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,13,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,14,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Sprite,15,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Maguary_Caju,1,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Maguary_Caju,2,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Maguary_Caju,3,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Maguary_Caju,4,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Maguary_Caju,5,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Maguary_Caju,6,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Maguary_Caju,7,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Maguary_Caju,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Jacarei,JAC_L1,Maguary_Caju,9,0.0,0.0,0.0,0.0,0.0,0.0
