cenario,plant,linha,periodo,mu_hora_maquina,gamma_armazenagem,unidade
150,Jacarei,JAC_L1,1,-1.6489848863020668e9,0.0,lata
150,Jacarei,JAC_L1,2,-1.4479863741063476e9,0.0,lata
150,Jacarei,JAC_L1,3,-1.66098425372e9,0.0,lata
150,Jacarei,JAC_L1,4,-1.5609849385260339e9,0.0,lata
150,Jacarei,JAC_L1,5,-1.5699851520813909e9,0.0,lata
150,Jacarei,JAC_L1,6,-1.5649856343519936e9,0.0,lata
150,Jacarei,JAC_L1,7,-1.5709854760475802e9,0.0,lata
150,Jacarei,JAC_L1,8,-1.576985253190717e9,0.0,lata
150,Jacarei,JAC_L1,9,-1.7359826763191164e9,0.0,lata
150,Jacarei,JAC_L1,10,-1.5789847265325067e9,0.0,lata
150,Jacarei,JAC_L1,11,-1.4309865735397542e9,0.0,lata
150,Jacarei,JAC_L1,12,-1.6929842016824641e9,0.0,lata
150,Jacarei,JAC_L1,13,-1.528985926172257e9,0.0,lata
150,Jacarei,JAC_L1,14,-1.754982959288715e9,0.0,lata
150,Jacarei,JAC_L1,15,-1.795983111710018e9,0.0,lata
150,Jacarei,JAC_L2,1,-1.599985184e9,0.0,lata
150,Jacarei,JAC_L2,2,-1.7499837911110623e9,0.0,lata
150,Jacarei,JAC_L2,3,-1.587985714793067e9,0.0,lata
150,Jacarei,JAC_L2,4,-1.6829843652385778e9,0.0,lata
150,Jacarei,JAC_L2,5,-1.5319861774200025e9,0.0,lata
150,Jacarei,JAC_L2,6,-1.5309862275492353e9,0.0,lata
150,Jacarei,JAC_L2,7,-1.5729858742279038e9,0.0,lata
150,Jacarei,JAC_L2,8,-1.5549857093205597e9,0.0,lata
150,Jacarei,JAC_L2,9,-1.597985345605559e9,0.0,lata
150,Jacarei,JAC_L2,10,-1.5979841595280116e9,0.0,lata
150,Jacarei,JAC_L2,11,-1.5459850020491552e9,0.0,lata
150,Jacarei,JAC_L2,12,-1.648984447370752e9,0.0,lata
150,Jacarei,JAC_L2,13,-1.7349840937670646e9,0.0,lata
150,Jacarei,JAC_L2,14,-1.7509835780187821e9,0.0,lata
150,Jacarei,JAC_L2,15,-1.7689834997321937e9,0.0,lata
150,Jacarei,JAC_L3,1,-1.5139872600008998e9,0.0,lata
150,Jacarei,JAC_L3,2,-1.658985577450154e9,0.0,lata
150,Jacarei,JAC_L3,3,-1.6629860066983075e9,0.0,lata
150,Jacarei,JAC_L3,4,-1.6739856394135559e9,0.0,lata
150,Jacarei,JAC_L3,5,-1.4279878301064768e9,0.0,lata
150,Jacarei,JAC_L3,6,-1.5379870612891626e9,0.0,lata
150,Jacarei,JAC_L3,7,-1.7869817557215168e9,0.0,lata
150,Jacarei,JAC_L3,8,-1.6939831708187697e9,0.0,lata
150,Jacarei,JAC_L3,9,-1.526985246973256e9,0.0,lata
150,Jacarei,JAC_L3,10,-1.6049849434948394e9,0.0,lata
150,Jacarei,JAC_L3,11,-1.523984709282042e9,0.0,lata
150,Jacarei,JAC_L3,12,-1.6399837105822482e9,0.0,lata
150,Jacarei,JAC_L3,13,-1.6899827648298204e9,0.0,lata
150,Jacarei,JAC_L3,14,-1.5569845478251188e9,0.0,lata
150,Jacarei,JAC_L3,15,-1.6699838896174645e9,0.0,lata
150,Extrema,EXT_L1,1,-1.5859845833237953e9,0.0,lata
150,Extrema,EXT_L1,2,-1.6839840039031723e9,0.0,lata
150,Extrema,EXT_L1,3,-1.6569842201440954e9,0.0,lata
150,Extrema,EXT_L1,4,-1.5999850865939198e9,0.0,lata
150,Extrema,EXT_L1,5,-1.6629843490460162e9,0.0,lata
150,Extrema,EXT_L1,6,-1.6539845524536853e9,0.0,lata
150,Extrema,EXT_L1,7,-1.4739860683172793e9,0.0,lata
150,Extrema,EXT_L1,8,-1.5979849213181024e9,0.0,lata
150,Extrema,EXT_L1,9,-1.5529849783188748e9,0.0,lata
150,Extrema,EXT_L1,10,-1.7039836872002327e9,0.0,lata
150,Extrema,EXT_L1,11,-1.6399847609415681e9,0.0,lata
