cenario,plant,linha,produto,periodo,producao,estoque,atendido,nao_atend,enviado,recebido
95,Jacarei,JAC_L1,Sukita_Laranja,1,0.0,0.0,676.56,0.0,0.0,676.56
95,Jacarei,JAC_L1,Sukita_Laranja,2,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,3,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,4,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,5,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,6,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,7,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,8,0.0,0.0,12467.62,0.0,0.0,12467.62
95,Jacarei,JAC_L1,Sukita_Laranja,9,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,10,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,11,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,12,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,13,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,14,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sukita_Laranja,15,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi_Black,1,0.0,0.0,38158.83,0.0,42240.0,73514.77
95,Jacarei,JAC_L1,Pepsi_Black,2,0.0,0.0,0.0,0.0,26073.749999999985,0.0
95,Jacarei,JAC_L1,Pepsi_Black,3,0.0,0.0,0.0,0.0,38015.99999999999,0.0
95,Jacarei,JAC_L1,Pepsi_Black,4,0.0,0.0,0.0,0.0,35784.0,0.0
95,Jacarei,JAC_L1,Pepsi_Black,5,0.0,0.0,0.0,0.0,29911.949999999997,0.0
95,Jacarei,JAC_L1,Pepsi_Black,6,0.0,0.0,0.0,0.0,37128.0,0.0
95,Jacarei,JAC_L1,Pepsi_Black,7,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi_Black,8,0.0,0.0,0.0,0.0,37488.0,0.0
95,Jacarei,JAC_L1,Pepsi_Black,9,0.0,0.0,14778.76,0.0,16566.07,14778.76
95,Jacarei,JAC_L1,Pepsi_Black,10,0.0,0.0,32655.54,0.0,37314.720000000016,32655.54
95,Jacarei,JAC_L1,Pepsi_Black,11,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi_Black,12,0.0,0.0,0.0,0.0,21164.87999999999,0.0
95,Jacarei,JAC_L1,Pepsi_Black,13,0.0,0.0,0.0,0.0,22390.620000000014,0.0
95,Jacarei,JAC_L1,Pepsi_Black,14,0.0,0.0,0.0,0.0,23319.980000000003,0.0
95,Jacarei,JAC_L1,Pepsi_Black,15,0.0,0.0,40408.18,0.0,39096.00000000001,40408.18
95,Jacarei,JAC_L1,Brahma_Lata,1,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Brahma_Lata,2,0.0,0.0,11890.66,0.0,0.0,11890.66
95,Jacarei,JAC_L1,Brahma_Lata,3,0.0,0.0,19679.59,0.0,0.0,19679.59
95,Jacarei,JAC_L1,Brahma_Lata,4,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Brahma_Lata,5,0.0,0.0,0.0,0.0,0.0,35939.81
95,Jacarei,JAC_L1,Brahma_Lata,6,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Brahma_Lata,7,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Brahma_Lata,8,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Brahma_Lata,9,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Brahma_Lata,10,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Brahma_Lata,11,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Brahma_Lata,12,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Brahma_Lata,13,0.0,0.0,35381.09,0.0,0.0,35381.09
95,Jacarei,JAC_L1,Brahma_Lata,14,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Brahma_Lata,15,0.0,0.0,0.0,0.0,0.0,35678.27
95,Jacarei,JAC_L1,Del_Valle_Pessego,1,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Del_Valle_Pessego,2,0.0,0.0,18415.93,0.0,0.0,18415.93
95,Jacarei,JAC_L1,Del_Valle_Pessego,3,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Del_Valle_Pessego,4,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Del_Valle_Pessego,5,0.0,0.0,10952.66,0.0,0.0,10952.66
95,Jacarei,JAC_L1,Del_Valle_Pessego,6,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Del_Valle_Pessego,7,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Del_Valle_Pessego,8,0.0,0.0,0.0,0.0,0.0,26684.87
95,Jacarei,JAC_L1,Del_Valle_Pessego,9,0.0,0.0,10958.78,0.0,0.0,10958.78
95,Jacarei,JAC_L1,Del_Valle_Pessego,10,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Del_Valle_Pessego,11,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Del_Valle_Pessego,12,0.0,0.0,0.0,0.0,0.0,18699.77
95,Jacarei,JAC_L1,Del_Valle_Pessego,13,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Del_Valle_Pessego,14,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Del_Valle_Pessego,15,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,1,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,2,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,3,0.0,0.0,16318.28,0.0,0.0,16318.28
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,4,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,5,0.0,0.0,28773.03,0.0,0.0,28773.03
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,6,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,7,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,8,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,9,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,10,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,11,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,12,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,13,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,14,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Guarana_Antarctica_Zero,15,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,1,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,2,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,3,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,4,0.0,0.0,16282.8,0.0,0.0,16282.8
95,Jacarei,JAC_L1,Itaipava_Lata,5,0.0,0.0,0.0,0.0,0.0,2648.31
95,Jacarei,JAC_L1,Itaipava_Lata,6,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,7,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,8,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,9,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,10,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,11,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,12,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,13,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,14,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Itaipava_Lata,15,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,1,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,2,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,3,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,4,0.0,0.0,22904.23,0.0,0.0,56990.62
95,Jacarei,JAC_L1,Maguary_Maracuja,5,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,6,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,7,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,8,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,9,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,10,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,11,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,12,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,13,0.0,0.0,0.0,0.0,0.0,37668.79
95,Jacarei,JAC_L1,Maguary_Maracuja,14,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Maguary_Maracuja,15,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,1,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,2,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,3,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,4,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,5,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,6,0.0,0.0,1257.87,0.0,0.0,1257.87
95,Jacarei,JAC_L1,Pepsi,7,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,8,0.0,0.0,0.0,0.0,0.0,9322.65
95,Jacarei,JAC_L1,Pepsi,9,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,10,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,11,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,12,0.0,0.0,1565.7,0.0,0.0,1565.7
95,Jacarei,JAC_L1,Pepsi,13,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,14,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Pepsi,15,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,1,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,2,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,3,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,4,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,5,0.0,0.0,0.0,0.0,0.0,34456.01
95,Jacarei,JAC_L1,Sprite_Zero,6,0.0,0.0,35347.87,0.0,0.0,35347.87
95,Jacarei,JAC_L1,Sprite_Zero,7,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,8,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,9,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,10,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,11,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,12,0.0,0.0,0.0,0.0,0.0,28629.15
95,Jacarei,JAC_L1,Sprite_Zero,13,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,14,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite_Zero,15,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite,1,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite,2,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite,3,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite,4,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite,5,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite,6,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite,7,0.0,0.0,15661.25,0.0,0.0,27892.27
95,Jacarei,JAC_L1,Sprite,8,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite,9,0.0,0.0,0.0,0.0,12707.080000000002,0.0
95,Jacarei,JAC_L1,Sprite,10,0.0,0.0,0.0,0.0,0.0,15594.200000000012
95,Jacarei,JAC_L1,Sprite,11,0.0,0.0,32574.96,0.0,13750.220000000012,32574.96
95,Jacarei,JAC_L1,Sprite,12,0.0,0.0,2513.78,0.0,0.0,2513.78
95,Jacarei,JAC_L1,Sprite,13,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite,14,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Sprite,15,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,1,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,2,0.0,0.0,0.0,0.0,9622.179999999973,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,3,0.0,0.0,0.0,0.0,664.0700000000434,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,4,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,5,0.0,0.0,0.0,0.0,0.0,3885.699999999997
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,6,0.0,0.0,0.0,0.0,0.0,6935.209999999997
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,7,0.0,0.0,12355.03,0.0,46830.34,12355.03
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,8,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,9,0.0,0.0,0.0,0.0,8598.85,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,10,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,11,0.0,0.0,0.0,0.0,5901.64,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,12,0.0,0.0,0.0,0.0,38599.259999999995,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,13,0.0,0.0,0.0,0.0,17329.379999999986,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,14,0.0,0.0,0.0,0.0,0.0,0.0
95,Jacarei,JAC_L1,Eisenbahn_Pilsen,15,3914.4999999999986,0.0,0.0,0.0,3914.499999999998,0.0
95,Jacarei,JAC_L1,Coca_Cola_Zero,1,0.0,0.0,0.0,0.0,0.0,0.0
