cenario,plant,linha,periodo,mu_hora_maquina,gamma_armazenagem,unidade
100,Jacarei,JAC_L1,1,-1.5499851102312803e9,0.0,lata
100,Jacarei,JAC_L1,2,-1.6369813955584335e9,0.0,lata
100,Jacarei,JAC_L1,3,-17499.249071200014,0.0,lata
100,Jacarei,JAC_L1,4,-18872.08750225,0.0,lata
100,Jacarei,JAC_L1,5,-14368.061484400012,0.0,lata
100,Jacarei,JAC_L1,6,-12140.238174800008,0.0,lata
100,Jacarei,JAC_L1,7,-11468.039336600004,0.0,lata
100,Jacarei,JAC_L1,8,-9083.220601900008,0.0,lata
100,Jacarei,JAC_L1,9,-9347.62075000001,0.0,lata
100,Jacarei,JAC_L1,10,-9186.957150300004,0.0,lata
100,Jacarei,JAC_L1,11,-8679.649268099995,0.0,lata
100,Jacarei,JAC_L1,12,-7413.369329799994,0.0,lata
100,Jacarei,JAC_L1,13,-4114.302891499996,0.0,lata
100,Jacarei,JAC_L1,14,-2789.6621940000005,0.0,lata
100,Jacarei,JAC_L1,15,-1097.58,0.0,lata
100,Jacarei,JAC_L2,1,-1.6259845073114328e9,0.0,lata
100,Jacarei,JAC_L2,2,-1.4669835922639031e9,0.0,lata
100,Jacarei,JAC_L2,3,-17233.603903250016,0.0,lata
100,Jacarei,JAC_L2,4,-16270.978664850001,0.0,lata
100,Jacarei,JAC_L2,5,-15884.305192500015,0.0,lata
100,Jacarei,JAC_L2,6,-13531.785698000018,0.0,lata
100,Jacarei,JAC_L2,7,-10870.748491650005,0.0,lata
100,Jacarei,JAC_L2,8,-9091.72436190001,0.0,lata
100,Jacarei,JAC_L2,9,-8817.22879730001,0.0,lata
100,Jacarei,JAC_L2,10,-9516.660062250014,0.0,lata
100,Jacarei,JAC_L2,11,-7662.11188604999,0.0,lata
100,Jacarei,JAC_L2,12,-6768.359716999994,0.0,lata
100,Jacarei,JAC_L2,13,-4510.56695699999,0.0,lata
100,Jacarei,JAC_L2,14,-3416.445258599999,0.0,lata
100,Jacarei,JAC_L2,15,-1179.0716694999974,0.0,lata
100,Jacarei,JAC_L3,1,-1.5129844670844693e9,0.0,lata
100,Jacarei,JAC_L3,2,-1.6859808033999975e9,0.0,lata
100,Jacarei,JAC_L3,3,-18343.219996800013,0.0,lata
100,Jacarei,JAC_L3,4,-16769.396883199996,0.0,lata
100,Jacarei,JAC_L3,5,-12774.397745250017,0.0,lata
100,Jacarei,JAC_L3,6,-13365.833457500015,0.0,lata
100,Jacarei,JAC_L3,7,-9149.506206750008,0.0,lata
100,Jacarei,JAC_L3,8,-9227.469311200008,0.0,lata
100,Jacarei,JAC_L3,9,-8972.673750000009,0.0,lata
