id,production_line,plant,product_id,production_cost,inventory_cost
1,JAC_L1,Jacarei,H2OH_Limao,10.73,0.3485
2,JAC_L1,Jacarei,Brahma_Lata,11.67,0.335
3,JAC_L1,Jacarei,Schweppes_Citrus,11.85,0.3842
4,JAC_L1,Jacarei,Sukita_Laranja,9.55,0.2936
5,JAC_L1,Jacarei,Del_Valle_Uva,10.87,0.3626
6,JAC_L1,Jacarei,Spaten_Lata,9.71,0.284
7,JAC_L1,Jacarei,Heineken_Lata,10.88,0.3367
8,JAC_L1,Jacarei,Del_Valle_Laranja,7.93,0.319
9,JAC_L1,Jacarei,Amstel_Lata,8.47,0.2908
10,JAC_L1,Jacarei,Pepsi,10.9,0.4016
11,JAC_L1,Jacarei,Coca_Cola,11.46,0.3659
12,JAC_L1,Jacarei,Stella_Artois_Pure_Gold,9.01,0.3373
13,JAC_L1,Jacarei,Itaipava_Lata,8.93,0.3407
14,JAC_L1,Jacarei,Fanta_Uva,10.48,0.3735
15,JAC_L1,Jacarei,Del_Valle_Pessego,8.86,0.2954
16,JAC_L1,Jacarei,Sprite_Zero,10.28,0.3537
17,JAC_L1,Jacarei,Skol_Lata,10.16,0.3005
18,JAC_L1,Jacarei,Guarana_Antarctica,10.19,0.3704
19,JAC_L1,Jacarei,Eisenbahn_Pilsen,11.86,0.3884
20,JAC_L1,Jacarei,Kuat,10.54,0.336
21,JAC_L1,Jacarei,Pepsi_Black,10.93,0.3155
22,JAC_L1,Jacarei,Sprite,10.69,0.4574
23,JAC_L1,Jacarei,Coca_Cola_Zero,10.13,0.3259
24,JAC_L1,Jacarei,Itubaina,11.86,0.2903
25,JAC_L1,Jacarei,Guarana_Antarctica_Zero,12.01,0.3737
26,JAC_L1,Jacarei,Budweiser_Lata,9.05,0.3579
27,JAC_L1,Jacarei,Fanta_Laranja,11.87,0.2888
28,JAC_L1,Jacarei,Antarctica_Lata,10.88,0.3301
29,JAC_L1,Jacarei,Maguary_Caju,12.27,0.3434
30,JAC_L1,Jacarei,Maguary_Maracuja,9.71,0.3247
31,JAC_L2,Jacarei,H2OH_Limao,10.12,0.2926
32,JAC_L2,Jacarei,Brahma_Lata,10.06,0.3782
33,JAC_L2,Jacarei,Schweppes_Citrus,8.2,0.2985
34,JAC_L2,Jacarei,Sukita_Laranja,9.96,0.3826
35,JAC_L2,Jacarei,Del_Valle_Uva,11.27,0.3666
36,JAC_L2,Jacarei,Spaten_Lata,11.59,0.3404
37,JAC_L2,Jacarei,Heineken_Lata,11.15,0.3591
38,JAC_L2,Jacarei,Del_Valle_Laranja,12.42,0.3326
39,JAC_L2,Jacarei,Amstel_Lata,10.98,0.3691
40,JAC_L2,Jacarei,Pepsi,11.64,0.3768
