id,scenario_id,production_line,plant,customer,order_number,product_id,sku_size_shape,deadline,prod_need
1,200,JAC_L1,Jacarei,,,Sprite,12 Oz Standard,2026-12-01 06:00:00.000,"10250,1"
2,200,JAC_L1,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-01 06:00:00.000,"1948,26"
3,200,JAC_L1,Jacarei,,,Kuat,12 Oz Standard,2026-12-01 06:00:00.000,"26635,54"
4,200,JAC_L1,Jacarei,,,Stella_Artois_Pure_Gold,12 Oz Standard,2026-12-02 06:00:00.000,"36296,36"
5,200,JAC_L1,Jacarei,,,Coca_Cola,12 Oz Standard,2026-12-03 06:00:00.000,"14533,28"
6,200,JAC_L1,Jacarei,,,Stella_Artois_Pure_Gold,12 Oz Standard,2026-12-03 06:00:00.000,"13850,35"
7,200,JAC_L1,Jacarei,,,Eisenbahn_Pilsen,9.1 Oz Sleek,2026-12-03 06:00:00.000,"11859,61"
8,200,JAC_L1,Jacarei,,,Kuat,12 Oz Standard,2026-12-04 06:00:00.000,"11629,78"
9,200,JAC_L1,Jacarei,,,Del_Valle_Uva,12 Oz Standard,2026-12-04 06:00:00.000,"18254,18"
10,200,JAC_L1,Jacarei,,,Del_Valle_Laranja,16 Oz Tall,2026-12-04 06:00:00.000,"14902,44"
11,200,JAC_L1,Jacarei,,,Fanta_Uva,12 Oz Standard,2026-12-05 06:00:00.000,"41925,28"
12,200,JAC_L1,Jacarei,,,Stella_Artois_Pure_Gold,12 Oz Standard,2026-12-06 06:00:00.000,"27119,41"
13,200,JAC_L1,Jacarei,,,Coca_Cola,9.1 Oz Sleek,2026-12-06 06:00:00.000,"4527,15"
14,200,JAC_L1,Jacarei,,,Itubaina,12 Oz Standard,2026-12-06 06:00:00.000,"11364,83"
15,200,JAC_L1,Jacarei,,,Schweppes_Citrus,12 Oz Standard,2026-12-07 06:00:00.000,"40208,34"
16,200,JAC_L1,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-08 06:00:00.000,"38087,32"
17,200,JAC_L1,Jacarei,,,Coca_Cola_Zero,12 Oz Standard,2026-12-09 06:00:00.000,"1066,58"
18,200,JAC_L1,Jacarei,,,Sprite,12 Oz Standard,2026-12-09 06:00:00.000,"41323,0"
19,200,JAC_L1,Jacarei,,,Schweppes_Citrus,12 Oz Standard,2026-12-10 06:00:00.000,"989,98"
20,200,JAC_L1,Jacarei,,,Itaipava_Lata,12 Oz Standard,2026-12-10 06:00:00.000,"38900,17"
21,200,JAC_L1,Jacarei,,,Pepsi,12 Oz Standard,2026-12-11 06:00:00.000,"13952,4"
22,200,JAC_L1,Jacarei,,,Coca_Cola_Zero,12 Oz Standard,2026-12-11 06:00:00.000,"13965,97"
23,200,JAC_L1,Jacarei,,,Pepsi_Black,12 Oz Standard,2026-12-11 06:00:00.000,"15736,64"
24,200,JAC_L1,Jacarei,,,Sprite,12 Oz Standard,2026-12-12 06:00:00.000,"10712,37"
25,200,JAC_L1,Jacarei,,,Brahma_Lata,12 Oz Standard,2026-12-12 06:00:00.000,"25075,52"
