id,scenario_id,production_line,plant,customer,order_number,product_id,sku_size_shape,deadline,prod_need
1,200,JAC_L1,Jacarei,,,Pepsi_Black,12 Oz Standard,2026-12-01 06:00:00.000,"9713,02"
2,200,JAC_L1,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-01 06:00:00.000,"7565,52"
3,200,JAC_L1,Jacarei,,,Pepsi,16 Oz Tall,2026-12-01 06:00:00.000,"8945,89"
4,200,JAC_L1,Jacarei,,,Coca_Cola_Zero,12 Oz Standard,2026-12-02 06:00:00.000,"29805,03"
5,200,JAC_L1,Jacarei,,,Pepsi,12 Oz Standard,2026-12-03 06:00:00.000,"14406,97"
6,200,JAC_L1,Jacarei,,,Maguary_Caju,12 Oz Standard,2026-12-03 06:00:00.000,"1068,55"
7,200,JAC_L1,Jacarei,,,Eisenbahn_Pilsen,12 Oz Standard,2026-12-03 06:00:00.000,"11557,34"
8,200,JAC_L1,Jacarei,,,Spaten_Lata,12 Oz Standard,2026-12-04 06:00:00.000,"7802,44"
9,200,JAC_L1,Jacarei,,,Kuat,12 Oz Standard,2026-12-04 06:00:00.000,"10857,26"
10,200,JAC_L1,Jacarei,,,Brahma_Lata,12 Oz Standard,2026-12-04 06:00:00.000,"9331,5"
11,200,JAC_L1,Jacarei,,,Sprite_Zero,12 Oz Standard,2026-12-05 06:00:00.000,"28560,08"
12,200,JAC_L1,Jacarei,,,Heineken_Lata,12 Oz Standard,2026-12-06 06:00:00.000,"10592,14"
13,200,JAC_L1,Jacarei,,,Coca_Cola_Zero,12 Oz Standard,2026-12-06 06:00:00.000,"16021,26"
14,200,JAC_L1,Jacarei,,,Brahma_Lata,12 Oz Standard,2026-12-06 06:00:00.000,"1600,86"
15,200,JAC_L1,Jacarei,,,Pepsi,12 Oz Standard,2026-12-07 06:00:00.000,"26593,8"
16,200,JAC_L1,Jacarei,,,Guarana_Antarctica_Zero,12 Oz Standard,2026-12-08 06:00:00.000,"2756,11"
17,200,JAC_L1,Jacarei,,,Brahma_Lata,12 Oz Standard,2026-12-08 06:00:00.000,"22230,07"
18,200,JAC_L1,Jacarei,,,Pepsi_Black,12 Oz Standard,2026-12-09 06:00:00.000,"28407,18"
19,200,JAC_L1,Jacarei,,,Skol_Lata,12 Oz Standard,2026-12-10 06:00:00.000,"11648,62"
20,200,JAC_L1,Jacarei,,,Sukita_Laranja,12 Oz Standard,2026-12-10 06:00:00.000,"7011,49"
21,200,JAC_L1,Jacarei,,,Fanta_Laranja,12 Oz Standard,2026-12-10 06:00:00.000,"9959,69"
22,200,JAC_L1,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-11 06:00:00.000,"16073,09"
23,200,JAC_L1,Jacarei,,,Budweiser_Lata,12 Oz Standard,2026-12-11 06:00:00.000,"16372,43"
24,200,JAC_L1,Jacarei,,,Schweppes_Citrus,12 Oz Standard,2026-12-12 06:00:00.000,"10755,34"
25,200,JAC_L1,Jacarei,,,Itubaina,12 Oz Standard,2026-12-12 06:00:00.000,"7883,2"
26,200,JAC_L1,Jacarei,,,Coca_Cola,12 Oz Standard,2026-12-12 06:00:00.000,"6487,78"
27,200,JAC_L1,Jacarei,,,Guarana_Antarctica_Zero,12 Oz Standard,2026-12-13 06:00:00.000,"30886,45"
28,200,JAC_L1,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-14 06:00:00.000,"11395,61"
29,200,JAC_L1,Jacarei,,,Kuat,12 Oz Standard,2026-12-14 06:00:00.000,"7881,31"
30,200,JAC_L1,Jacarei,,,Schweppes_Citrus,12 Oz Standard,2026-12-14 06:00:00.000,"6986,12"
31,200,JAC_L1,Jacarei,,,Fanta_Laranja,12 Oz Standard,2026-12-15 06:00:00.000,"11508,35"
32,200,JAC_L1,Jacarei,,,Maguary_Maracuja,12 Oz Standard,2026-12-15 06:00:00.000,"16780,82"
33,200,JAC_L2,Jacarei,,,Kuat,16 Oz Tall,2026-12-01 06:00:00.000,"28654,04"
34,200,JAC_L2,Jacarei,,,Sukita_Laranja,12 Oz Standard,2026-12-02 06:00:00.000,"9584,49"
35,200,JAC_L2,Jacarei,,,Budweiser_Lata,12 Oz Standard,2026-12-02 06:00:00.000,"8907,62"
36,200,JAC_L2,Jacarei,,,Maguary_Maracuja,12 Oz Standard,2026-12-02 06:00:00.000,"11168,96"
37,200,JAC_L2,Jacarei,,,Maguary_Caju,12 Oz Standard,2026-12-03 06:00:00.000,"28793,26"
38,200,JAC_L2,Jacarei,,,Itubaina,16 Oz Tall,2026-12-04 06:00:00.000,"9256,52"
39,200,JAC_L2,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-04 06:00:00.000,"4288,89"
40,200,JAC_L2,Jacarei,,,Budweiser_Lata,12 Oz Standard,2026-12-04 06:00:00.000,"14311,77"
41,200,JAC_L2,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-05 06:00:00.000,"27421,77"
42,200,JAC_L2,Jacarei,,,Maguary_Maracuja,12 Oz Standard,2026-12-06 06:00:00.000,"7850,96"
43,200,JAC_L2,Jacarei,,,Heineken_Lata,9.1 Oz Sleek,2026-12-06 06:00:00.000,"18762,75"
44,200,JAC_L2,Jacarei,,,Sukita_Laranja,12 Oz Standard,2026-12-07 06:00:00.000,"15987,69"
45,200,JAC_L2,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-07 06:00:00.000,"5224,0"
46,200,JAC_L2,Jacarei,,,Pepsi,12 Oz Standard,2026-12-07 06:00:00.000,"7414,45"
47,200,JAC_L2,Jacarei,,,Fanta_Laranja,12 Oz Standard,2026-12-08 06:00:00.000,"28632,25"
48,200,JAC_L2,Jacarei,,,Itaipava_Lata,12 Oz Standard,2026-12-08 06:00:00.000,"1547,45"
49,200,JAC_L2,Jacarei,,,Sprite_Zero,12 Oz Standard,2026-12-09 06:00:00.000,"1840,65"
50,200,JAC_L2,Jacarei,,,Coca_Cola,12 Oz Standard,2026-12-09 06:00:00.000,"28332,21"
51,200,JAC_L2,Jacarei,,,Itaipava_Lata,12 Oz Standard,2026-12-10 06:00:00.000,"5687,06"
52,200,JAC_L2,Jacarei,,,Del_Valle_Pessego,12 Oz Standard,2026-12-10 06:00:00.000,"2315,13"
53,200,JAC_L2,Jacarei,,,Kuat,12 Oz Standard,2026-12-10 06:00:00.000,"20215,97"
54,200,JAC_L2,Jacarei,,,Coca_Cola_Zero,12 Oz Standard,2026-12-11 06:00:00.000,"27450,54"
55,200,JAC_L2,Jacarei,,,Skol_Lata,12 Oz Standard,2026-12-12 06:00:00.000,"26997,49"
56,200,JAC_L2,Jacarei,,,Coca_Cola_Zero,12 Oz Standard,2026-12-13 06:00:00.000,"25440,36"
57,200,JAC_L2,Jacarei,,,Maguary_Caju,12 Oz Standard,2026-12-14 06:00:00.000,"22083,95"
58,200,JAC_L2,Jacarei,,,Fanta_Laranja,12 Oz Standard,2026-12-14 06:00:00.000,"155,17"
59,200,JAC_L2,Jacarei,,,Antarctica_Lata,12 Oz Standard,2026-12-14 06:00:00.000,"8142,44"
60,200,JAC_L2,Jacarei,,,Sukita_Laranja,12 Oz Standard,2026-12-15 06:00:00.000,"2433,97"
61,200,JAC_L2,Jacarei,,,Budweiser_Lata,12 Oz Standard,2026-12-15 06:00:00.000,"25977,71"
62,200,JAC_L3,Jacarei,,,Budweiser_Lata,12 Oz Standard,2026-12-01 06:00:00.000,"9996,77"
63,200,JAC_L3,Jacarei,,,Guarana_Antarctica_Zero,12 Oz Standard,2026-12-01 06:00:00.000,"10968,2"
64,200,JAC_L3,Jacarei,,,Kuat,12 Oz Standard,2026-12-01 06:00:00.000,"8446,43"
65,200,JAC_L3,Jacarei,,,Brahma_Lata,12 Oz Standard,2026-12-02 06:00:00.000,"18970,05"
66,200,JAC_L3,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-02 06:00:00.000,"9101,6"
67,200,JAC_L3,Jacarei,,,Del_Valle_Uva,12 Oz Standard,2026-12-03 06:00:00.000,"7300,18"
68,200,JAC_L3,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-03 06:00:00.000,"19663,32"
69,200,JAC_L3,Jacarei,,,Budweiser_Lata,12 Oz Standard,2026-12-04 06:00:00.000,"21281,43"
70,200,JAC_L3,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-04 06:00:00.000,"6507,15"
71,200,JAC_L3,Jacarei,,,Eisenbahn_Pilsen,9.1 Oz Sleek,2026-12-05 06:00:00.000,"12959,91"
72,200,JAC_L3,Jacarei,,,Del_Valle_Uva,16 Oz Tall,2026-12-05 06:00:00.000,"1086,56"
73,200,JAC_L3,Jacarei,,,Stella_Artois_Pure_Gold,12 Oz Standard,2026-12-05 06:00:00.000,"16620,87"
74,200,JAC_L3,Jacarei,,,H2OH_Limao,12 Oz Standard,2026-12-06 06:00:00.000,"32215,07"
75,200,JAC_L3,Jacarei,,,Sprite,12 Oz Standard,2026-12-07 06:00:00.000,"27645,38"
76,200,JAC_L3,Jacarei,,,Spaten_Lata,12 Oz Standard,2026-12-08 06:00:00.000,"5604,2"
77,200,JAC_L3,Jacarei,,,H2OH_Limao,12 Oz Standard,2026-12-08 06:00:00.000,"12519,43"
78,200,JAC_L3,Jacarei,,,Budweiser_Lata,12 Oz Standard,2026-12-08 06:00:00.000,"12025,28"
79,200,JAC_L3,Jacarei,,,H2OH_Limao,12 Oz Standard,2026-12-09 06:00:00.000,"16931,68"
80,200,JAC_L3,Jacarei,,,Stella_Artois_Pure_Gold,12 Oz Standard,2026-12-09 06:00:00.000,"13569,82"
81,200,JAC_L3,Jacarei,,,Maguary_Caju,12 Oz Standard,2026-12-10 06:00:00.000,"18679,37"
82,200,JAC_L3,Jacarei,,,Maguary_Maracuja,12 Oz Standard,2026-12-10 06:00:00.000,"8892,24"
83,200,JAC_L3,Jacarei,,,Sukita_Laranja,12 Oz Standard,2026-12-11 06:00:00.000,"31080,33"
84,200,JAC_L3,Jacarei,,,Itubaina,12 Oz Standard,2026-12-12 06:00:00.000,"8906,31"
85,200,JAC_L3,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-12 06:00:00.000,"7739,57"
86,200,JAC_L3,Jacarei,,,Guarana_Antarctica_Zero,12 Oz Standard,2026-12-12 06:00:00.000,"11892,89"
87,200,JAC_L3,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-13 06:00:00.000,"9863,24"
88,200,JAC_L3,Jacarei,,,Guarana_Antarctica_Zero,12 Oz Standard,2026-12-13 06:00:00.000,"13931,67"
89,200,JAC_L3,Jacarei,,,Antarctica_Lata,12 Oz Standard,2026-12-13 06:00:00.000,"5931,98"
90,200,JAC_L3,Jacarei,,,Sprite,12 Oz Standard,2026-12-14 06:00:00.000,"16065,02"
91,200,JAC_L3,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-14 06:00:00.000,"12924,29"
92,200,JAC_L3,Jacarei,,,Maguary_Caju,12 Oz Standard,2026-12-15 06:00:00.000,"18984,48"
93,200,JAC_L3,Jacarei,,,Del_Valle_Pessego,9.1 Oz Sleek,2026-12-15 06:00:00.000,"11033,26"
94,200,JAC_L3,Jacarei,,,Skol_Lata,12 Oz Standard,2026-12-15 06:00:00.000,"763,24"
95,200,EXT_L1,Extrema,,,Schweppes_Citrus,16 Oz Tall,2026-12-01 06:00:00.000,"32417,82"
96,200,EXT_L1,Extrema,,,Sprite_Zero,16 Oz Tall,2026-12-02 06:00:00.000,"29760,04"
97,200,EXT_L1,Extrema,,,Brahma_Lata,16 Oz Tall,2026-12-03 06:00:00.000,"8888,59"
98,200,EXT_L1,Extrema,,,Sukita_Laranja,16 Oz Tall,2026-12-03 06:00:00.000,"20711,65"
99,200,EXT_L1,Extrema,,,Coca_Cola,16 Oz Tall,2026-12-04 06:00:00.000,"28119,94"
