id,scenario_id,production_line,plant,customer,order_number,product_id,sku_size_shape,deadline,prod_need
1,200,JAC_L1,Jacarei,,,Stella_Artois_Pure_Gold,12 Oz Standard,2026-12-01 06:00:00.000,"4624,79"
2,200,JAC_L1,Jacarei,,,Fanta_Uva,12 Oz Standard,2026-12-01 06:00:00.000,"11725,94"
3,200,JAC_L1,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-01 06:00:00.000,"4769,44"
4,200,JAC_L1,Jacarei,,,Sukita_Laranja,12 Oz Standard,2026-12-02 06:00:00.000,"3204,78"
5,200,JAC_L1,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-02 06:00:00.000,"16037,8"
6,200,JAC_L1,Jacarei,,,Sprite,12 Oz Standard,2026-12-02 06:00:00.000,"1583,59"
7,200,JAC_L1,Jacarei,,,Schweppes_Citrus,12 Oz Standard,2026-12-03 06:00:00.000,"8823,84"
8,200,JAC_L1,Jacarei,,,Sukita_Laranja,12 Oz Standard,2026-12-03 06:00:00.000,"12579,86"
9,200,JAC_L1,Jacarei,,,Coca_Cola_Zero,9.1 Oz Sleek,2026-12-04 06:00:00.000,"18937,81"
10,200,JAC_L1,Jacarei,,,Del_Valle_Pessego,9.1 Oz Sleek,2026-12-04 06:00:00.000,"636,39"
11,200,JAC_L1,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-05 06:00:00.000,"10216,96"
12,200,JAC_L1,Jacarei,,,Skol_Lata,12 Oz Standard,2026-12-05 06:00:00.000,"10099,07"
13,200,JAC_L1,Jacarei,,,Kuat,12 Oz Standard,2026-12-06 06:00:00.000,"21169,65"
14,200,JAC_L1,Jacarei,,,Spaten_Lata,12 Oz Standard,2026-12-07 06:00:00.000,"19978,19"
15,200,JAC_L1,Jacarei,,,Schweppes_Citrus,12 Oz Standard,2026-12-08 06:00:00.000,"9665,29"
16,200,JAC_L1,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-08 06:00:00.000,"12324,08"
