id,scenario_id,production_line,plant,customer,order_number,product_id,sku_size_shape,deadline,prod_need
1,200,JAC_L1,Jacarei,,,Coca_Cola,12 Oz Standard,2026-12-01 06:00:00.000,"23803,64"
2,200,JAC_L1,Jacarei,,,Schweppes_Citrus,12 Oz Standard,2026-12-01 06:00:00.000,"6203,95"
3,200,JAC_L1,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-01 06:00:00.000,"25445,26"
4,200,JAC_L1,Jacarei,,,Antarctica_Lata,12 Oz Standard,2026-12-02 06:00:00.000,"26308,63"
5,200,JAC_L1,Jacarei,,,Eisenbahn_Pilsen,12 Oz Standard,2026-12-02 06:00:00.000,"25154,06"
6,200,JAC_L1,Jacarei,,,Guarana_Antarctica_Zero,12 Oz Standard,2026-12-03 06:00:00.000,"29989,2"
7,200,JAC_L1,Jacarei,,,Antarctica_Lata,12 Oz Standard,2026-12-03 06:00:00.000,"16334,04"
8,200,JAC_L1,Jacarei,,,Coca_Cola_Zero,12 Oz Standard,2026-12-04 06:00:00.000,"18815,76"
9,200,JAC_L1,Jacarei,,,Pepsi_Black,12 Oz Standard,2026-12-04 06:00:00.000,"16533,47"
10,200,JAC_L1,Jacarei,,,Del_Valle_Uva,12 Oz Standard,2026-12-04 06:00:00.000,"17373,23"
11,200,JAC_L1,Jacarei,,,Fanta_Uva,12 Oz Standard,2026-12-05 06:00:00.000,"50487,32"
12,200,JAC_L1,Jacarei,,,Itubaina,16 Oz Tall,2026-12-06 06:00:00.000,"18331,12"
13,200,JAC_L1,Jacarei,,,Pepsi_Black,12 Oz Standard,2026-12-06 06:00:00.000,"21102,86"
14,200,JAC_L1,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-06 06:00:00.000,"10754,41"
15,200,JAC_L1,Jacarei,,,Pepsi,12 Oz Standard,2026-12-07 06:00:00.000,"51721,15"
16,200,JAC_L1,Jacarei,,,Fanta_Uva,12 Oz Standard,2026-12-08 06:00:00.000,"3870,18"
17,200,JAC_L1,Jacarei,,,H2OH_Limao,12 Oz Standard,2026-12-08 06:00:00.000,"44123,51"
18,200,JAC_L1,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-09 06:00:00.000,"52819,31"
19,200,JAC_L1,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-10 06:00:00.000,"17859,68"
20,200,JAC_L1,Jacarei,,,Sprite,9.1 Oz Sleek,2026-12-10 06:00:00.000,"16991,43"
21,200,JAC_L1,Jacarei,,,Maguary_Caju,12 Oz Standard,2026-12-10 06:00:00.000,"15120,45"
22,200,JAC_L1,Jacarei,,,Coca_Cola_Zero,12 Oz Standard,2026-12-11 06:00:00.000,"21923,02"
23,200,JAC_L1,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-11 06:00:00.000,"28178,43"
24,200,JAC_L1,Jacarei,,,Sukita_Laranja,12 Oz Standard,2026-12-12 06:00:00.000,"24959,08"
25,200,JAC_L1,Jacarei,,,Coca_Cola,12 Oz Standard,2026-12-12 06:00:00.000,"15104,01"
26,200,JAC_L1,Jacarei,,,Pepsi,12 Oz Standard,2026-12-12 06:00:00.000,"13465,41"
27,200,JAC_L1,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-13 06:00:00.000,"51361,74"
28,200,JAC_L1,Jacarei,,,Pepsi_Black,16 Oz Tall,2026-12-14 06:00:00.000,"2970,69"
29,200,JAC_L1,Jacarei,,,Budweiser_Lata,12 Oz Standard,2026-12-14 06:00:00.000,"16055,48"
30,200,JAC_L1,Jacarei,,,Stella_Artois_Pure_Gold,12 Oz Standard,2026-12-14 06:00:00.000,"31197,88"
31,200,JAC_L1,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-15 06:00:00.000,"27977,48"
32,200,JAC_L1,Jacarei,,,Maguary_Caju,12 Oz Standard,2026-12-15 06:00:00.000,"13707,18"
33,200,JAC_L1,Jacarei,,,Heineken_Lata,12 Oz Standard,2026-12-15 06:00:00.000,"9478,45"
34,200,JAC_L2,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-01 06:00:00.000,"19390,4"
35,200,JAC_L2,Jacarei,,,Budweiser_Lata,12 Oz Standard,2026-12-01 06:00:00.000,"33106,5"
36,200,JAC_L2,Jacarei,,,Heineken_Lata,12 Oz Standard,2026-12-02 06:00:00.000,"10344,05"
37,200,JAC_L2,Jacarei,,,Skol_Lata,12 Oz Standard,2026-12-02 06:00:00.000,"42726,91"
38,200,JAC_L2,Jacarei,,,Kuat,12 Oz Standard,2026-12-03 06:00:00.000,"27323,94"
39,200,JAC_L2,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-03 06:00:00.000,"8425,97"
40,200,JAC_L2,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-03 06:00:00.000,"23650,19"
41,200,JAC_L2,Jacarei,,,Del_Valle_Pessego,12 Oz Standard,2026-12-04 06:00:00.000,"29583,71"
42,200,JAC_L2,Jacarei,,,Sprite_Zero,12 Oz Standard,2026-12-04 06:00:00.000,"14092,8"
43,200,JAC_L2,Jacarei,,,Pepsi_Black,12 Oz Standard,2026-12-04 06:00:00.000,"13594,54"
44,200,JAC_L2,Jacarei,,,Coca_Cola,12 Oz Standard,2026-12-05 06:00:00.000,"19563,23"
45,200,JAC_L2,Jacarei,,,Pepsi_Black,12 Oz Standard,2026-12-05 06:00:00.000,"32404,81"
46,200,JAC_L2,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-06 06:00:00.000,"34648,52"
47,200,JAC_L2,Jacarei,,,Brahma_Lata,12 Oz Standard,2026-12-06 06:00:00.000,"18448,1"
48,200,JAC_L2,Jacarei,,,Del_Valle_Pessego,12 Oz Standard,2026-12-07 06:00:00.000,"46402,49"
49,200,JAC_L2,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-07 06:00:00.000,"519,3"
50,200,JAC_L2,Jacarei,,,Guarana_Antarctica_Zero,12 Oz Standard,2026-12-07 06:00:00.000,"6229,55"
51,200,JAC_L2,Jacarei,,,Skol_Lata,12 Oz Standard,2026-12-08 06:00:00.000,"6655,19"
52,200,JAC_L2,Jacarei,,,Guarana_Antarctica_Zero,16 Oz Tall,2026-12-08 06:00:00.000,"42882,58"
53,200,JAC_L2,Jacarei,,,Kuat,12 Oz Standard,2026-12-09 06:00:00.000,"39119,85"
54,200,JAC_L2,Jacarei,,,Itubaina,12 Oz Standard,2026-12-09 06:00:00.000,"14361,07"
55,200,JAC_L2,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-10 06:00:00.000,"27462,72"
56,200,JAC_L2,Jacarei,,,Schweppes_Citrus,12 Oz Standard,2026-12-10 06:00:00.000,"24995,31"
57,200,JAC_L2,Jacarei,,,Sprite_Zero,12 Oz Standard,2026-12-11 06:00:00.000,"51142,89"
58,200,JAC_L2,Jacarei,,,Guarana_Antarctica_Zero,16 Oz Tall,2026-12-12 06:00:00.000,"56923,46"
59,200,JAC_L2,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-13 06:00:00.000,"12900,64"
60,200,JAC_L2,Jacarei,,,Sukita_Laranja,12 Oz Standard,2026-12-13 06:00:00.000,"40842,14"
61,200,JAC_L2,Jacarei,,,Itaipava_Lata,12 Oz Standard,2026-12-14 06:00:00.000,"12481,29"
62,200,JAC_L2,Jacarei,,,Maguary_Caju,12 Oz Standard,2026-12-14 06:00:00.000,"14325,83"
63,200,JAC_L2,Jacarei,,,Antarctica_Lata,16 Oz Tall,2026-12-14 06:00:00.000,"24627,79"
64,200,JAC_L2,Jacarei,,,Antarctica_Lata,12 Oz Standard,2026-12-15 06:00:00.000,"12230,66"
65,200,JAC_L2,Jacarei,,,Sprite,12 Oz Standard,2026-12-15 06:00:00.000,"17474,64"
66,200,JAC_L2,Jacarei,,,Pepsi_Black,16 Oz Tall,2026-12-15 06:00:00.000,"21492,73"
67,200,JAC_L3,Jacarei,,,Heineken_Lata,12 Oz Standard,2026-12-01 06:00:00.000,"49695,59"
68,200,JAC_L3,Jacarei,,,Brahma_Lata,12 Oz Standard,2026-12-02 06:00:00.000,"57968,81"
69,200,JAC_L3,Jacarei,,,Maguary_Maracuja,12 Oz Standard,2026-12-03 06:00:00.000,"50691,84"
70,200,JAC_L3,Jacarei,,,Spaten_Lata,12 Oz Standard,2026-12-04 06:00:00.000,"54591,25"
71,200,JAC_L3,Jacarei,,,Guarana_Antarctica,9.1 Oz Sleek,2026-12-05 06:00:00.000,"37295,01"
72,200,JAC_L3,Jacarei,,,Coca_Cola_Zero,12 Oz Standard,2026-12-05 06:00:00.000,"15836,72"
73,200,JAC_L3,Jacarei,,,Brahma_Lata,12 Oz Standard,2026-12-05 06:00:00.000,"4980,6"
74,200,JAC_L3,Jacarei,,,Guarana_Antarctica_Zero,12 Oz Standard,2026-12-06 06:00:00.000,"12525,74"
75,200,JAC_L3,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-06 06:00:00.000,"33526,25"
76,200,JAC_L3,Jacarei,,,Amstel_Lata,12 Oz Standard,2026-12-06 06:00:00.000,"244,55"
77,200,JAC_L3,Jacarei,,,Sukita_Laranja,12 Oz Standard,2026-12-07 06:00:00.000,"29744,52"
78,200,JAC_L3,Jacarei,,,Sprite_Zero,12 Oz Standard,2026-12-07 06:00:00.000,"18850,1"
79,200,JAC_L3,Jacarei,,,Stella_Artois_Pure_Gold,12 Oz Standard,2026-12-07 06:00:00.000,"2009,73"
80,200,JAC_L3,Jacarei,,,H2OH_Limao,12 Oz Standard,2026-12-08 06:00:00.000,"16718,05"
81,200,JAC_L3,Jacarei,,,Maguary_Maracuja,12 Oz Standard,2026-12-08 06:00:00.000,"16769,72"
82,200,JAC_L3,Jacarei,,,Guarana_Antarctica_Zero,16 Oz Tall,2026-12-08 06:00:00.000,"19114,3"
83,200,JAC_L3,Jacarei,,,Eisenbahn_Pilsen,12 Oz Standard,2026-12-09 06:00:00.000,"14951,83"
84,200,JAC_L3,Jacarei,,,Sprite,12 Oz Standard,2026-12-09 06:00:00.000,"21971,2"
85,200,JAC_L3,Jacarei,,,Coca_Cola,12 Oz Standard,2026-12-09 06:00:00.000,"11523,93"
86,200,JAC_L3,Jacarei,,,Itubaina,12 Oz Standard,2026-12-10 06:00:00.000,"4652,79"
87,200,JAC_L3,Jacarei,,,Pepsi_Black,12 Oz Standard,2026-12-10 06:00:00.000,"10942,59"
88,200,JAC_L3,Jacarei,,,Sprite_Zero,12 Oz Standard,2026-12-10 06:00:00.000,"42205,28"
89,200,JAC_L3,Jacarei,,,Guarana_Antarctica,12 Oz Standard,2026-12-11 06:00:00.000,"21343,52"
90,200,JAC_L3,Jacarei,,,Fanta_Laranja,12 Oz Standard,2026-12-11 06:00:00.000,"19178,15"
91,200,JAC_L3,Jacarei,,,Amstel_Lata,9.1 Oz Sleek,2026-12-11 06:00:00.000,"10063,07"
92,200,JAC_L3,Jacarei,,,Coca_Cola_Zero,12 Oz Standard,2026-12-12 06:00:00.000,"4088,59"
93,200,JAC_L3,Jacarei,,,Del_Valle_Laranja,12 Oz Standard,2026-12-12 06:00:00.000,"3529,25"
94,200,JAC_L3,Jacarei,,,Fanta_Laranja,12 Oz Standard,2026-12-12 06:00:00.000,"38297,8"
95,200,JAC_L3,Jacarei,,,Coca_Cola,12 Oz Standard,2026-12-13 06:00:00.000,"47175,98"
96,200,JAC_L3,Jacarei,,,Skol_Lata,12 Oz Standard,2026-12-14 06:00:00.000,"20033,54"
97,200,JAC_L3,Jacarei,,,Antarctica_Lata,16 Oz Tall,2026-12-14 06:00:00.000,"22893,02"
98,200,JAC_L3,Jacarei,,,Itubaina,12 Oz Standard,2026-12-14 06:00:00.000,"9541,17"
